,User_Id,Place_Id,Place_Ratings
19970,608,268,5
19971,608,27,5
19972,608,76,5
19973,608,429,5
19974,608,216,5
19975,608,235,4
19976,608,297,4
19977,608,114,5
19978,608,22,5
19979,608,3,5
19980,608,93,5
19981,608,34,4
19982,608,2,4
19983,608,264,5
19984,608,57,5
19985,608,7,4
19986,608,120,5
19987,608,81,5
19988,608,4,5
19989,608,399,4
19990,608,394,5
19991,609,120,5
19992,609,272,5
19993,609,240,4
19994,609,335,5
19995,609,80,5
19996,609,321,4
19997,609,216,4
19998,609,156,5
19999,609,336,4
20000,609,185,5
20001,609,6,4
20002,609,423,4
20003,609,408,4
20004,609,130,5
20005,609,30,4
20006,609,302,5
20007,609,338,4
20008,609,176,5
20009,609,89,4
20010,609,325,5
20011,609,35,5
20012,609,278,5
20013,609,1,4
20014,609,214,5
20015,609,96,4
20016,609,166,4
20017,609,93,5
20018,609,121,5
20019,610,56,2
20020,610,33,5
20021,610,4,5
20022,610,7,5
20023,610,303,5
20024,610,24,5
20025,610,375,5
20026,610,86,5
20027,610,408,4
20028,610,399,5
20029,610,321,4
20030,610,217,4
20031,610,206,5
20032,610,227,5
20033,610,274,5
20034,610,178,4
20035,610,251,5
20036,610,320,4
20037,610,214,3
20038,610,154,5
20039,610,117,5
20040,610,36,5
20041,610,177,5
20042,610,411,5
20043,611,256,4
20044,611,371,5
20045,611,27,5
20046,611,114,5
20047,611,165,4
20048,611,338,5
20049,611,393,4
20050,611,216,4
20051,611,370,4
20052,611,174,5
20053,611,4,4
20054,611,57,5
20055,611,387,4
20056,611,90,5
20057,611,436,5
20058,611,220,4
20059,611,325,5
20060,611,239,5
20061,611,382,5
20062,611,408,1
20063,611,332,5
20064,611,214,5
20065,611,419,5
20066,611,142,5
20067,611,55,5
20068,611,6,4
20069,611,92,5
20070,611,222,5
20071,611,247,5
20072,611,121,5
20073,612,373,5
20074,612,98,4
20075,612,27,5
20076,612,191,5
20077,612,312,4
20078,612,370,4
20079,612,93,5
20080,612,40,5
20081,612,103,5
20082,612,339,5
20083,612,172,5
20084,612,333,4
20085,612,175,5
20086,612,288,5
20087,612,80,5
20088,612,4,5
20089,612,121,5
20090,612,396,5
20091,612,3,5
20092,612,104,4
20093,612,338,5
20094,612,247,5
20095,612,252,1
20096,612,402,5
20097,612,17,5
20098,613,352,4
20099,613,104,5
20100,613,35,5
20101,613,217,5
20102,613,17,3
20103,613,141,3
20104,613,91,4
20105,613,98,5
20106,613,103,5
20107,613,6,5
20108,613,294,5
20109,613,284,5
20110,613,256,4
20111,613,201,5
20112,613,274,5
20113,613,215,4
20114,613,308,5
20115,613,419,5
20116,613,313,4
20117,613,2,5
20118,613,214,5
20119,613,291,3
20120,613,87,4
20121,613,335,5
20122,613,321,3
20123,613,93,5
20124,613,311,4
20125,613,436,5
20126,613,434,4
20127,613,224,4
20128,613,229,4
20129,613,112,5
20130,613,4,4
20131,613,279,3
20132,613,373,5
20133,613,86,5
20134,613,5,5
20135,614,333,4
20136,614,98,4
20137,614,207,4
20138,614,312,5
20139,614,5,4
20140,614,215,4
20141,614,80,5
20142,614,34,5
20143,614,301,1
20144,614,177,5
20145,614,1,5
20146,614,161,5
20147,614,92,5
20148,614,44,5
20149,614,57,5
20150,614,395,5
20151,614,153,4
20152,614,81,5
20153,614,174,3
20154,614,321,5
20155,614,17,2
20156,614,4,5
20157,614,259,3
20158,614,23,5
20159,614,221,5
20160,614,82,5
20161,614,218,5
20162,614,224,3
20163,614,211,5
20164,614,103,5
20165,614,8,4
20166,614,27,4
20167,614,104,5
20168,614,90,5
20169,614,244,5
20170,614,405,1
20171,614,72,5
20172,614,3,5
20173,614,219,4
20174,614,402,5
20175,614,279,5
20176,614,339,5
20177,614,93,4
20178,615,89,5
20179,615,346,4
20180,615,78,4
20181,615,88,4
20182,615,424,5
20183,615,157,4
20184,615,224,4
20185,615,183,4
20186,615,356,4
20187,615,274,5
20188,615,232,4
20189,615,109,5
20190,615,2,5
20191,615,227,4
20192,615,161,5
20193,615,117,4
20194,615,121,5
20195,615,35,5
20196,615,22,5
20197,615,112,5
20198,615,225,5
20199,615,215,5
20200,615,381,5
20201,615,382,1
20202,615,418,5
20203,615,1,1
20204,615,231,4
20205,615,96,5
20206,615,431,4
20207,615,393,5
20208,615,264,5
20209,615,344,5
20210,615,126,5
20211,615,245,4
20212,615,339,3
20213,615,3,5
20214,615,223,5
20215,615,21,5
20216,615,114,5
20217,615,325,5
20218,615,93,5
20219,615,4,5
20220,616,302,5
20221,616,104,5
20222,616,45,5
20223,616,34,4
20224,616,2,2
20225,616,232,5
20226,616,27,4
20227,616,240,5
20228,616,371,4
20229,616,116,5
20230,616,178,5
20231,616,373,5
20232,616,56,4
20233,616,112,5
20234,616,204,5
20235,616,406,2
20236,616,227,4
20237,616,219,5
20238,616,301,5
20239,616,33,5
20240,616,288,5
20241,616,85,5
20242,616,92,4
20243,616,30,4
20244,616,272,4
20245,616,121,1
20246,616,214,5
20247,616,325,5
20248,616,216,4
20249,616,375,5
20250,616,81,5
20251,616,174,5
20252,617,174,5
20253,617,318,4
20254,617,90,5
20255,617,33,5
20256,617,211,5
20257,617,121,5
20258,617,118,5
20259,617,100,5
20260,617,393,4
20261,617,26,4
20262,617,236,5
20263,617,161,5
20264,617,6,5
20265,617,335,4
20266,617,35,3
20267,617,247,5
20268,617,3,5
20269,617,221,4
20270,617,7,5
20271,617,251,5
20272,617,27,5
20273,617,96,5
20274,617,355,4
20275,617,208,5
20276,617,78,4
20277,617,223,1
20278,617,214,5
20279,617,180,4
20280,617,312,5
20281,617,104,5
20282,618,80,2
20283,618,364,5
20284,618,208,4
20285,618,434,5
20286,618,27,4
20287,618,224,5
20288,618,338,4
20289,618,174,5
20290,618,91,4
20291,618,216,4
20292,618,168,4
20293,618,6,4
20294,618,396,4
20295,618,344,4
20296,618,30,5
20297,618,408,4
20298,618,3,5
20299,618,128,4
20300,618,428,4
20301,618,220,5
20302,618,8,5
20303,618,87,4
20304,618,47,5
20305,618,104,5
20306,618,93,2
20307,618,211,5
20308,619,239,5
20309,619,177,5
20310,619,1,5
20311,619,222,5
20312,619,408,1
20313,619,143,5
20314,619,139,5
20315,619,114,4
20316,619,412,2
20317,619,7,4
20318,619,231,4
20319,619,346,5
20320,619,215,5
20321,619,302,5
20322,619,368,5
20323,619,216,5
20324,619,137,5
20325,619,434,5
20326,619,104,5
20327,619,4,5
20328,619,393,4
20329,619,3,5
20330,619,87,4
20331,619,80,5
20332,619,214,5
20333,619,27,4
20334,619,418,5
20335,619,329,5
20336,619,174,4
20337,619,56,4
20338,619,23,5
20339,620,224,1
20340,620,3,5
20341,620,320,4
20342,620,313,5
20343,620,93,4
20344,620,338,4
20345,620,112,5
20346,620,339,5
20347,620,346,5
20348,620,402,4
20349,620,44,5
20350,620,100,4
20351,620,2,5
20352,620,381,5
20353,620,215,5
20354,620,1,5
20355,620,434,5
20356,620,17,4
20357,620,174,4
20358,620,225,5
20359,620,325,5
20360,620,130,4
20361,620,333,5
20362,620,58,5
20363,620,5,5
20364,620,222,5
20365,620,183,4
20366,620,103,5
20367,620,27,4
20368,620,57,5
20369,620,104,5
20370,621,179,5
20371,621,382,5
20372,621,127,4
20373,621,396,5
20374,621,216,4
20375,621,429,4
20376,621,356,5
20377,621,381,5
20378,621,88,5
20379,621,183,4
20380,621,141,5
20381,621,324,4
20382,621,227,5
20383,621,104,1
20384,621,30,5
20385,621,217,5
20386,621,207,5
20387,621,85,5
20388,621,311,5
20389,621,259,4
20390,621,7,5
20391,621,27,4
20392,621,220,5
20393,621,86,5
20394,621,100,5
20395,621,129,5
20396,621,221,5
20397,621,161,5
20398,621,413,4
20399,621,359,5
20400,622,90,1
20401,622,216,5
20402,622,224,5
20403,622,220,1
20404,622,177,4
20405,622,419,5
20406,622,141,5
20407,622,247,4
20408,622,251,4
20409,622,109,5
20410,622,339,5
20411,622,231,4
20412,622,85,5
20413,622,82,5
20414,622,33,5
20415,622,75,4
20416,622,93,4
20417,622,434,4
20418,622,397,4
20419,622,155,4
20420,622,207,4
20421,622,358,4
20422,622,104,5
20423,622,418,5
20424,622,359,2
20425,622,108,5
20426,622,22,5
20427,622,7,4
20428,622,223,5
20429,622,4,5
20430,623,180,4
20431,623,379,4
20432,623,121,5
20433,623,104,4
20434,623,169,4
20435,623,33,5
20436,623,408,4
20437,623,231,4
20438,623,92,5
20439,623,80,5
20440,623,48,5
20441,623,27,5
20442,623,81,5
20443,623,176,5
20444,623,141,1
20445,623,17,5
20446,623,148,4
20447,623,39,4
20448,623,91,2
20449,623,356,5
20450,623,174,4
20451,623,382,4
20452,623,359,5
20453,623,1,5
20454,623,109,5
20455,623,223,4
20456,623,106,5
20457,623,2,5
20458,623,254,4
20459,623,183,4
20460,623,277,4
20461,623,111,5
20462,623,434,5
20463,623,7,5
20464,623,86,5
20465,624,4,5
20466,624,190,5
20467,624,214,4
20468,624,399,4
20469,624,19,4
20470,624,355,4
20471,624,174,5
20472,624,311,4
20473,624,58,5
20474,624,185,2
20475,624,57,5
20476,624,375,5
20477,624,271,5
20478,624,117,4
20479,624,17,5
20480,624,111,1
20481,624,172,5
20482,624,434,4
20483,624,321,5
20484,624,7,4
20485,624,176,5
20486,624,109,4
20487,624,339,4
20488,624,346,5
20489,624,390,5
20490,624,30,5
20491,624,6,4
20492,624,378,4
20493,624,231,4
20494,624,121,5
20495,624,221,5
20496,624,127,4
20497,625,338,5
20498,625,108,4
20499,625,227,5
20500,625,216,5
20501,625,103,5
20502,625,376,5
20503,625,121,4
20504,625,163,5
20505,625,92,5
20506,625,87,4
20507,625,96,5
20508,625,86,5
20509,625,125,5
20510,625,44,5
20511,625,214,4
20512,625,381,5
20513,625,382,4
20514,625,195,4
20515,625,22,5
20516,625,117,5
20517,625,221,5
20518,625,57,5
20519,625,85,5
20520,625,429,5
20521,625,7,4
20522,625,294,5
20523,625,191,5
20524,625,230,4
20525,625,3,5
20526,625,119,2
20527,625,27,5
20528,625,2,4
20529,625,355,4
20530,625,93,5
20531,626,109,4
20532,626,61,5
20533,626,375,5
20534,626,411,5
20535,626,321,5
20536,626,93,4
20537,626,191,5
20538,626,3,5
20539,626,194,5
20540,626,100,5
20541,626,1,5
20542,626,40,5
20543,626,183,4
20544,626,207,4
20545,626,4,4
20546,626,332,5
20547,626,136,3
20548,626,392,5
20549,626,78,2
20550,626,271,5
20551,626,240,1
20552,626,185,1
20553,626,90,5
20554,626,370,4
20555,626,104,4
20556,626,27,5
20557,626,359,4
20558,626,174,4
20559,626,236,5
20560,626,2,5
20561,626,418,5
20562,626,8,5
20563,626,227,4
20564,626,356,1
20565,626,86,5
20566,627,311,4
20567,627,80,5
20568,627,48,5
20569,627,174,5
20570,627,52,5
20571,627,359,5
20572,627,160,5
20573,627,175,5
20574,627,89,4
20575,627,339,5
20576,627,320,5
20577,627,100,4
20578,627,251,4
20579,627,58,4
20580,627,344,4
20581,627,27,4
20582,627,90,5
20583,627,214,5
20584,627,15,4
20585,627,112,5
20586,627,111,4
20587,627,414,5
20588,627,21,5
20589,627,216,4
20590,627,4,4
20591,627,371,4
20592,628,22,5
20593,628,232,5
20594,628,2,5
20595,628,239,4
20596,628,35,5
20597,628,405,4
20598,628,311,5
20599,628,344,5
20600,628,96,5
20601,628,110,4
20602,628,80,5
20603,628,129,5
20604,628,179,5
20605,628,225,5
20606,628,45,5
20607,628,93,5
20608,628,180,5
20609,628,56,5
20610,628,220,4
20611,628,211,5
20612,628,82,5
20613,628,126,4
20614,628,88,5
20615,628,176,4
20616,628,121,5
20617,629,216,4
20618,629,346,5
20619,629,344,3
20620,629,27,5
20621,629,6,5
20622,629,408,4
20623,629,308,1
20624,629,379,5
20625,629,20,5
20626,629,183,5
20627,629,80,5
20628,629,217,4
20629,629,218,5
20630,629,290,5
20631,629,339,5
20632,629,121,5
20633,629,294,5
20634,629,16,4
20635,629,175,5
20636,629,104,1
20637,629,177,5
20638,629,7,5
20639,629,100,5
20640,629,87,4
20641,629,125,5
20642,629,109,4
20643,629,288,5
20644,629,214,5
20645,629,359,5
20646,629,39,5
20647,629,236,5
20648,629,92,5
20649,629,48,5
20650,629,387,4
20651,630,231,5
20652,630,90,5
20653,630,174,5
20654,630,18,5
20655,630,27,4
20656,630,114,4
20657,630,225,5
20658,630,434,5
20659,630,57,4
20660,630,142,5
20661,630,375,4
20662,630,33,5
20663,630,92,5
20664,630,109,4
20665,630,178,5
20666,630,121,5
20667,630,24,1
20668,630,233,5
20669,630,338,5
20670,630,176,5
20671,630,247,5
20672,630,104,5
20673,630,35,5
20674,630,359,5
20675,630,216,4
20676,630,160,5
20677,630,313,5
20678,630,1,5
20679,630,31,5
20680,630,302,4
20681,630,226,5
20682,630,344,5
20683,630,419,4
20684,630,3,5
20685,630,48,5
20686,630,211,5
20687,630,7,2
20688,630,249,2
20689,630,136,5
20690,630,93,5
20691,630,85,5
20692,630,408,5
20693,631,173,5
20694,631,225,4
20695,631,114,2
20696,631,3,5
20697,631,359,5
20698,631,112,4
20699,631,217,4
20700,631,121,4
20701,631,216,5
20702,631,338,1
20703,631,168,5
20704,631,82,5
20705,631,103,5
20706,631,156,5
20707,631,30,5
20708,631,100,5
20709,631,419,5
20710,631,92,5
20711,631,97,3
20712,631,180,1
20713,631,266,3
20714,631,96,5
20715,631,314,5
20716,631,189,5
20717,631,220,5
20718,631,178,5
20719,631,109,5
20720,631,411,5
20721,631,332,4
20722,631,384,5
20723,631,202,5
20724,631,4,4
20725,632,125,5
20726,632,373,5
20727,632,237,4
20728,632,396,4
20729,632,81,5
20730,632,434,5
20731,632,419,5
20732,632,27,4
20733,632,114,4
20734,632,92,5
20735,632,216,5
20736,632,21,5
20737,632,161,5
20738,632,33,5
20739,632,189,4
20740,632,104,5
20741,632,225,5
20742,632,49,5
20743,632,126,5
20744,632,158,5
20745,632,274,5
20746,632,24,5
20747,632,4,5
20748,632,399,4
20749,632,97,5
20750,632,7,5
20751,632,206,5
20752,632,129,5
20753,632,57,5
20754,632,40,5
20755,632,229,4
20756,632,177,4
20757,632,418,3
20758,632,259,5
20759,632,335,5
20760,632,277,5
20761,632,3,5
20762,632,87,1
20763,632,179,1
20764,633,4,4
20765,633,312,5
20766,633,278,5
20767,633,138,5
20768,633,351,1
20769,633,400,5
20770,633,338,5
20771,633,109,4
20772,633,31,5
20773,633,90,5
20774,633,27,4
20775,633,108,5
20776,633,247,4
20777,633,259,4
20778,633,227,5
20779,633,130,4
20780,633,104,5
20781,633,106,5
20782,633,1,5
20783,633,408,4
20784,633,341,4
20785,633,26,4
20786,633,136,4
20787,633,325,5
20788,633,216,2
20789,633,214,5
20790,633,211,5
20791,633,180,4
20792,633,100,5
20793,633,121,5
20794,633,3,5
20795,634,218,4
20796,634,224,4
20797,634,408,4
20798,634,392,5
20799,634,3,5
20800,634,240,5
20801,634,338,5
20802,634,109,5
20803,634,7,5
20804,634,153,5
20805,634,174,4
20806,634,271,5
20807,634,87,4
20808,634,32,1
20809,634,79,5
20810,634,108,5
20811,634,279,5
20812,634,220,1
20813,634,231,4
20814,634,27,5
20815,634,414,4
20816,634,320,4
20817,635,227,4
20818,635,211,5
20819,635,172,5
20820,635,339,5
20821,635,86,5
20822,635,114,4
20823,635,404,5
20824,635,200,5
20825,635,3,4
20826,635,203,4
20827,635,311,4
20828,635,7,4
20829,635,104,5
20830,635,90,5
20831,635,216,3
20832,635,80,5
20833,635,81,3
20834,635,418,5
20835,635,117,4
20836,635,303,5
20837,635,214,5
20838,635,170,5
20839,635,103,5
20840,635,387,5
20841,635,121,4
20842,635,4,5
20843,635,394,4
20844,635,226,4
20845,635,388,5
20846,635,2,4
20847,635,92,5
20848,636,208,4
20849,636,408,5
20850,636,166,4
20851,636,375,5
20852,636,117,4
20853,636,179,4
20854,636,78,4
20855,636,214,4
20856,636,321,1
20857,636,287,5
20858,636,31,4
20859,636,88,5
20860,636,216,5
20861,636,7,3
20862,636,17,5
20863,636,335,5
20864,636,153,5
20865,636,39,5
20866,636,392,4
20867,636,301,4
20868,636,45,5
20869,636,22,5
20870,636,338,4
20871,636,93,4
20872,636,92,5
20873,636,240,4
20874,636,207,4
20875,636,1,5
20876,636,104,5
20877,637,405,4
20878,637,76,5
20879,637,111,5
20880,637,222,5
20881,637,2,5
20882,637,214,5
20883,637,251,5
20884,637,429,4
20885,637,355,4
20886,637,216,4
20887,637,408,4
20888,637,311,4
20889,637,1,4
20890,637,372,5
20891,637,335,4
20892,637,434,5
20893,637,114,4
20894,637,276,4
20895,637,7,5
20896,637,339,5
20897,637,63,5
20898,637,392,5
20899,637,402,4
20900,637,81,5
20901,637,35,5
20902,637,3,4
20903,637,211,3
20904,637,265,5
20905,637,231,5
20906,637,4,5
20907,637,44,5
20908,637,359,5
20909,637,239,5
20910,637,86,5
20911,637,93,5
20912,637,225,5
20913,638,121,5
20914,638,231,5
20915,638,236,5
20916,638,177,5
20917,638,24,5
20918,638,434,5
20919,638,100,5
20920,638,57,5
20921,638,211,5
20922,638,168,5
20923,638,90,5
20924,638,3,4
20925,638,284,5
20926,638,285,5
20927,638,404,4
20928,638,207,4
20929,638,216,4
20930,638,126,5
20931,638,259,4
20932,638,106,4
20933,638,217,4
20934,638,227,5
20935,638,174,4
20936,638,294,5
20937,638,2,5
20938,638,34,5
20939,638,204,5
20940,638,392,4
20941,638,321,5
20942,638,87,4
20943,638,103,5
20944,638,359,4
20945,638,183,4
20946,639,436,5
20947,639,185,5
20948,639,104,4
20949,639,219,5
20950,639,396,4
20951,639,1,5
20952,639,313,5
20953,639,7,4
20954,639,48,5
20955,639,86,5
20956,639,339,4
20957,639,405,4
20958,639,27,4
20959,639,211,5
20960,639,88,5
20961,639,80,5
20962,639,311,2
20963,639,183,4
20964,639,245,4
20965,639,178,5
20966,639,232,5
20967,639,338,5
20968,639,223,4
20969,639,93,4
20970,639,227,5
20971,639,393,5
20972,639,356,5
20973,639,239,5
20974,639,259,5
20975,639,117,5
20976,640,80,5
20977,640,325,5
20978,640,204,5
20979,640,17,5
20980,640,342,5
20981,640,35,2
20982,640,216,5
20983,640,34,5
20984,640,203,4
20985,640,309,5
20986,640,93,4
20987,640,112,4
20988,640,4,5
20989,640,23,5
20990,640,1,5
20991,640,227,5
20992,640,7,5
20993,640,214,5
20994,640,182,5
20995,640,234,5
20996,640,279,5
20997,640,303,5
20998,641,408,4
20999,641,359,5
21000,641,223,5
21001,641,7,5
21002,641,229,4
21003,641,302,5
21004,641,3,5
21005,641,386,5
21006,641,26,5
21007,641,419,5
21008,641,393,3
21009,641,356,4
21010,641,222,5
21011,641,104,4
21012,641,278,5
21013,641,420,5
21014,641,18,5
21015,641,34,4
21016,641,98,4
21017,641,207,4
21018,641,1,5
21019,641,112,4
21020,641,227,4
21021,641,216,5
21022,641,80,5
21023,641,183,5
21024,641,13,5
21025,641,382,5
21026,641,175,4
21027,641,228,4
21028,641,180,4
21029,641,279,5
21030,641,4,5
21031,641,86,5
21032,641,97,4
21033,642,71,5
21034,642,121,4
21035,642,112,5
21036,642,308,1
21037,642,428,4
21038,642,2,5
21039,642,56,5
21040,642,371,5
21041,642,76,3
21042,642,339,5
21043,642,7,5
21044,642,333,5
21045,642,321,5
21046,642,251,5
21047,642,1,4
21048,642,114,5
21049,642,61,5
21050,642,402,2
21051,642,239,5
21052,642,382,4
21053,642,434,2
21054,642,90,5
21055,642,3,5
21056,642,338,4
21057,642,179,5
21058,642,216,1
21059,642,86,5
21060,642,4,5
21061,642,311,4
21062,642,408,5
21063,642,225,5
21064,642,214,4
21065,643,239,5
21066,643,30,4
21067,643,126,4
21068,643,219,5
21069,643,80,5
21070,643,216,4
21071,643,21,5
21072,643,158,4
21073,643,2,4
21074,643,56,5
21075,643,432,4
21076,643,371,5
21077,643,137,4
21078,643,213,5
21079,643,387,4
21080,643,83,4
21081,643,399,2
21082,643,157,4
21083,643,78,4
21084,643,48,5
21085,643,88,5
21086,643,128,4
21087,643,17,5
21088,643,90,5
21089,643,412,5
21090,643,207,5
21091,643,7,4
21092,643,114,5
21093,643,104,5
21094,643,227,5
21095,644,418,5
21096,644,114,5
21097,644,104,4
21098,644,2,5
21099,644,26,5
21100,644,96,1
21101,644,30,5
21102,644,23,5
21103,644,3,1
21104,644,92,5
21105,644,17,5
21106,644,210,5
21107,644,284,5
21108,644,117,4
21109,644,399,5
21110,644,4,5
21111,644,240,5
21112,644,31,4
21113,644,288,5
21114,644,5,5
21115,644,227,5
21116,644,241,5
21117,644,160,5
21118,644,408,5
21119,644,1,5
21120,644,388,5
21121,644,395,5
21122,644,216,4
21123,644,76,4
21124,644,161,5
21125,644,434,5
21126,644,185,4
21127,644,225,4
21128,644,279,3
21129,645,392,4
21130,645,211,5
21131,645,207,5
21132,645,405,4
21133,645,104,5
21134,645,387,5
21135,645,418,2
21136,645,231,5
21137,645,434,5
21138,645,100,5
21139,645,1,4
21140,645,376,4
21141,645,308,5
21142,645,321,5
21143,645,200,5
21144,645,157,5
21145,645,130,5
21146,645,216,4
21147,645,92,5
21148,645,379,5
21149,645,220,5
21150,645,121,5
21151,645,243,5
21152,645,419,5
21153,645,335,5
21154,645,93,5
21155,645,402,5
21156,645,7,5
21157,645,27,5
21158,645,16,4
21159,645,161,5
21160,645,81,4
21161,645,259,4
21162,645,98,5
21163,645,86,5
21164,646,379,5
21165,646,183,5
21166,646,121,5
21167,646,375,5
21168,646,412,5
21169,646,47,5
21170,646,320,4
21171,646,408,5
21172,646,391,4
21173,646,332,4
21174,646,214,4
21175,646,204,4
21176,646,128,5
21177,646,230,5
21178,646,93,5
21179,646,430,5
21180,646,184,4
21181,646,179,5
21182,646,92,5
21183,646,224,5
21184,646,195,5
21185,646,294,5
21186,646,434,4
21187,646,216,4
21188,646,35,5
21189,646,114,4
21190,646,194,5
21191,646,4,4
21192,646,30,5
21193,646,154,4
21194,646,6,5
21195,646,219,4
21196,646,338,5
21197,646,414,4
21198,646,81,3
21199,646,174,5
21200,646,7,4
21201,646,86,5
21202,646,33,5
21203,646,27,5
21204,646,348,5
21205,647,4,5
21206,647,18,5
21207,647,229,2
21208,647,3,5
21209,647,288,5
21210,647,90,3
21211,647,225,4
21212,647,221,5
21213,647,181,1
21214,647,192,5
21215,647,110,4
21216,647,172,4
21217,647,92,5
21218,647,120,4
21219,647,7,4
21220,647,39,5
21221,647,408,4
21222,647,240,5
21223,647,227,5
21224,647,183,4
21225,647,369,4
21226,647,312,5
21227,647,27,5
21228,647,23,5
21229,647,356,4
21230,647,31,5
21231,647,34,5
21232,647,424,4
21233,647,117,4
21234,647,97,4
21235,647,22,5
21236,647,214,5
21237,647,103,5
21238,647,85,4
21239,648,402,5
21240,648,1,4
21241,648,82,5
21242,648,172,2
21243,648,266,4
21244,648,227,5
21245,648,80,5
21246,648,96,5
21247,648,121,4
21248,648,216,4
21249,648,179,2
21250,648,241,5
21251,648,325,5
21252,648,57,4
21253,648,375,5
21254,648,214,5
21255,648,418,5
21256,648,91,4
21257,648,61,5
21258,648,109,4
21259,648,235,5
21260,648,395,5
21261,648,30,5
21262,648,339,5
21263,648,47,4
21264,648,40,5
21265,648,45,5
21266,648,373,5
21267,648,259,4
21268,648,68,4
21269,648,27,5
21270,648,215,5
21271,648,6,5
21272,648,405,4
21273,649,219,4
21274,649,81,5
21275,649,393,4
21276,649,406,4
21277,649,17,5
21278,649,344,4
21279,649,208,5
21280,649,87,5
21281,649,320,4
21282,649,340,3
21283,649,235,5
21284,649,4,5
21285,649,218,4
21286,649,278,5
21287,649,419,4
21288,649,6,2
21289,649,44,4
21290,649,207,4
21291,649,112,5
21292,649,371,4
21293,649,78,4
21294,649,104,5
21295,649,141,4
21296,649,222,5
21297,649,227,5
21298,649,172,5
21299,649,180,4
21300,649,89,5
21301,649,408,5
21302,649,86,4
21303,649,251,5
21304,649,174,5
21305,649,110,5
21306,649,217,4
21307,649,76,4
21308,649,121,5
21309,649,240,4
21310,649,304,4
21311,649,319,4
21312,649,88,4
21313,650,436,5
21314,650,114,4
21315,650,225,4
21316,650,57,5
21317,650,91,5
21318,650,90,5
21319,650,104,5
21320,650,418,2
21321,650,338,4
21322,650,359,5
21323,650,1,5
21324,650,174,4
21325,650,185,3
21326,650,214,5
21327,650,75,5
21328,650,402,4
21329,650,420,5
21330,650,125,5
21331,650,311,4
21332,650,269,5
21333,650,375,5
21334,650,285,5
21335,650,434,4
21336,650,408,4
21337,650,7,5
21338,650,111,5
21339,650,66,4
21340,650,216,5
21341,650,81,4
21342,650,217,4
21343,650,278,5
21344,650,260,5
21345,650,419,5
21346,650,35,5
21347,651,100,5
21348,651,80,5
21349,651,402,5
21350,651,418,5
21351,651,284,5
21352,651,352,5
21353,651,240,4
21354,651,47,1
21355,651,408,5
21356,651,355,4
21357,651,191,5
21358,651,434,5
21359,651,88,5
21360,651,90,5
21361,651,134,4
21362,651,423,5
21363,651,81,4
21364,651,220,5
21365,651,86,2
21366,651,370,4
21367,651,432,5
21368,651,17,5
21369,651,96,5
21370,651,104,4
21371,651,76,4
21372,651,279,5
21373,651,178,4
21374,651,333,5
21375,651,208,5
21376,651,237,4
21377,651,198,5
21378,651,117,5
21379,651,217,4
21380,651,103,5
21381,651,161,5
21382,651,241,5
21383,651,426,5
21384,651,252,4
21385,651,359,3
21386,651,75,4
21387,651,227,5
21388,652,1,5
21389,652,80,5
21390,652,396,4
21391,652,127,4
21392,652,183,5
21393,652,312,5
21394,652,4,4
21395,652,7,4
21396,652,279,5
21397,652,216,4
21398,652,126,5
21399,652,214,4
21400,652,104,5
21401,652,378,4
21402,652,338,5
21403,652,174,5
21404,652,406,4
21405,652,211,5
21406,652,227,5
21407,652,3,5
21408,652,375,5
21409,652,35,5
21410,652,56,5
21411,652,17,5
21412,652,92,5
21413,652,128,5
21414,652,241,5
21415,652,172,4
21416,652,39,4
21417,652,251,5
21418,653,224,5
21419,653,1,5
21420,653,394,5
21421,653,222,5
21422,653,191,5
21423,653,432,5
21424,653,61,5
21425,653,193,5
21426,653,218,4
21427,653,32,5
21428,653,408,5
21429,653,26,5
21430,653,321,4
21431,653,338,5
21432,653,90,5
21433,653,174,5
21434,653,371,4
21435,653,216,4
21436,653,175,5
21437,653,104,4
21438,653,235,4
21439,653,109,5
21440,653,356,4
21441,653,434,4
21442,653,36,5
21443,653,114,5
21444,653,347,5
21445,653,92,1
21446,653,7,4
21447,653,80,5
21448,653,418,5
21449,653,183,5
21450,653,137,4
21451,653,214,5
21452,653,81,4
21453,653,178,5
21454,653,227,4
21455,653,194,5
21456,654,225,5
21457,654,214,5
21458,654,15,3
21459,654,104,5
21460,654,359,4
21461,654,4,4
21462,654,338,5
21463,654,296,5
21464,654,78,5
21465,654,183,1
21466,654,120,5
21467,654,240,5
21468,654,375,5
21469,654,170,5
21470,654,217,5
21471,654,80,5
21472,654,420,5
21473,654,221,4
21474,654,223,5
21475,654,57,5
21476,654,87,4
21477,654,371,5
21478,654,434,4
21479,654,376,5
21480,654,219,5
21481,654,408,4
21482,654,90,5
21483,654,6,3
21484,654,216,1
21485,654,86,5
21486,655,24,5
21487,655,191,5
21488,655,308,4
21489,655,382,5
21490,655,100,5
21491,655,12,5
21492,655,4,4
21493,655,35,5
21494,655,117,5
21495,655,344,4
21496,655,1,5
21497,655,57,5
21498,655,213,3
21499,655,335,5
21500,655,229,4
21501,655,176,1
21502,655,45,4
21503,655,219,5
21504,655,339,4
21505,655,80,5
21506,655,174,4
21507,655,214,5
21508,655,433,4
21509,655,2,2
21510,655,224,5
21511,655,58,4
21512,655,184,5
21513,655,397,4
21514,655,6,5
21515,655,400,4
21516,655,7,4
21517,655,220,5
21518,655,179,5
21519,655,302,5
21520,655,82,5
21521,655,72,4
21522,656,161,5
